car	dbo:Automobile	PuBlic hire,automotive technologies,Armstrong Siddeley vehicles,Vehicles introduCED in 1925,station wagons,Minicabs,Vehicles introduCED in 1927,Vehicles introduCED in 1929,Can-Am cars,Hydrogen vehicles,Leyland TruCks vehicles,Defunct motor vehicle manuFACturers of Germany,Companies disestablished in 1910,Tractors,Modern military vehicles,Canadian automobiles,Formula Junior cars,Borg-Warner transmissions,truCks,General Motors marquEs,Tesla Motors vehicles,Humber vehicles,Green automobiles,Vehicles introduCED in 1936,Luxury vehicles,sedans,Freightliner buses,Mazda vehicles,Boxer engines,Vehicles introduCED in 1904,SEAT vehicles,Sports racing cars,Cars of Turkey,Vehicles introduCED in 1905,Mercedes-Benz vehicles,Vehicles introduCED in 1902,Yamaha vehicles,Vehicles with CVT transmission,Motor vehicle manuFACturers of Czechoslovakia,Grand Prix cars,Cars of China,Taxicabs of the united kingdom,Caterham vehicles,Experimental vehicles,Lincoln vehicles,Electric vehicles,Luxury cars,1900s automobiles,Lamborghini vehicles,Vehicles introduCED in 1914,1880s automobiles,JaguAr vehicles,ProduCtion electric vehicles,Military truCks,Maserati vehicles,1950s automobiles,Vehicles introduCED in 1920,motorcar,Rambler vehicles,Kit cars,tractors,Vehicles introduCED in 1965,Military recovery vehicles,Vehicles introduCED in 1968,Vehicles introduCED in 1969,Jeep platforms,Cars of Egypt,Coupes,Vehicles introduCED in 1971,24 Hours of Le Mans race cars,Automotive technologies,Cars of Serbia,Vehicles introduCED in 1975,Green vehicles,Automobiles powered by 10 cylinder engines,Tracked vehicles,Lexus vehicles,Articulated vehicles,Defunct companies based in Michigan,Uk taxis,Minibuses,German brands,Formula One construCtors,Companies disestablished in the 1910s,Euro NCAP small family cars,DAF vehicles,Vehicles introduCED in 1979,Cars of Nigeria,Infiniti vehicles,Cars of Germany,1890s automobiles,Nissan concept vehicles,Cars of Switzerland,Vehicles introduCED in 1984,Motor vehicle manuFACturers based in Ohio,car,Proposed American weapons,Electric city cars,BMC vehicles,Saab concept vehicles,MAN vehicles,FSO vehicles,Vehicles introduCED in 1945,Vehicles introduCED in 1950,Knowledge of london,Cars of India,Car manuFACturers of the United States,Steam automobiles,Three-wheeled motor vehicles,Lister vehicles,Defunct companies based in New York,Motorcycle manuFACturers of the United States,Formula 5000 cars,boxer engines,Vehicles introduCED in 1963,Marcos vehicles,Vehicles introduCED in 1961,Willys vehicles,Renault Samsung vehicles,Brass Era vehicles,Hydrogen cars,DKW vehicles,Acura vehicles,Upcoming automobiles,automobile,Partial zero-emissions vehicles,Dodge vehicles,BMW platforms,Renault vehicles,Koenigsegg vehicles,Citroën concept vehicles,Taxicabs of the United Kingdom,Sports prototypes,Historic electric vehicles,Defunct companies based in Chicago,Illinois,Flagship vehicles,Rootes vehicles,Electric cars,Bentley vehicles,Military vehicles,Hatchbacks,MG vehicles,Fictional automobiles,Westfield vehicles,Sedans,Minicab,NSU vehicles,Korean War vehicles,front-engined vehicles,Station wagons,auto,Proposed electric vehicles,Electric sports cars,Cars of Britain,Defunct companies based in Massachusetts,Thomas Built Buses,World War II American vehicles,Monteverdi vehicles,Vehicles introduCED in 1992,Military vehicles of India,Full-size vehicles,Hybrid truCks,Rover vehicles,Mitsuoka vehicles,Vehicles introduCED in 1991,Vehicles introduCED in 2005,Vehicles introduCED in 2007,Vehicles introduCED in 2008,Military vehicles of Canada,MitsuBishi Motors suBsidiaries,TruCks of India,Holden concept vehicles,Taxicabs,BMW concept vehicles,Issigonis vehicles,Getrag transmissions,Companies established in 1909,Companies established in 1908,Automobile,Volvo military vehicles,mean of transportation,hatchbacks,Hybrid minivans,Cars of Iran,Volvo vehicles,sports car models,Motor vehicle manuFACturers of Spain,Vehicles introduCED in 1999,Panther vehicles,Bond vehicles,Geely vehicles,Kart models,Autozam vehicles,Ford concept vehicles,Super Ultra Low Emission Vehicles,vehicles introduCED in 1965,Renault concept vehicles,Mercury vehicles,Kawasaki motorcycles,Compact cars,Ferrari Formula One cars,Isuzu vehicles,Sport utility truCks,Executive cars,Chrysler platforms,machine,Naza vehicles,Isotta Fraschini vehicles,Ford SVT vehicles,Thomas Built Buses Inc.,Taxicabs in the United Kingdom,ZF Friedrichshafen transmissions,Komatsu vehicles,Motor vehicle manuFACturers of the United States,Bertone vehicles,DAF TruCks vehicles,TruCks,Vauxhall vehicles,Euro NCAP large family cars,Cadillac vehicles,2010s automobiles,Vehicles introduCED in 1897,KTM vehicles,Talbot vehicles,Edsel vehicles,AMC vehicles,Front-engined vehicles,Cars of Pakistan,Hyundai vehicles in India,Military vehicles of the United States,Cars of Portugal,Shelby vehicles,Autobianchi vehicles,Merkur vehicles,Ascari vehicles,Scania vehicles
born	dbo:birthPlace,dbo:birthPlace	home town,birth place,nationality,Placeofbirth,death place,PLACE OF DEATH,countryofbirth,home town,birth place,nationality,Placeofbirth,death place,PLACE OF DEATH,countryofbirth
married to	dbp:spouse	issue,constituency,reign,children,lieutenant,styles,better half,rows,order,term end,spouse,partner,years,birth date,married person,mate
highest	dbo:elevation	elevation (μ),longm,elevation,May low C,area total km,elevation m
join the EU	dbp:accessioneudate	area magnitude,ethnic groups,Aug rain days,accessionEUdate,established date,footnotes,percent water,Jun rain days,Jun precipitation days,Jul precipitation mm,HDI rank,HDI,Aug precipitation days
daughter	dbo:child	occupation,birth place,youngster,successor,queen,minor,nestling,children,Child,shaver,Consort,kid,after,tiddler,tyke,child,nipper,consort,residence,tike,spouse,PLACE OF DEATH,death place,small fry,baby,fry,offspring
when die 	dbo:deathDate	reign,death date
husband	dbp:spouse	issue,children,styles,rows
war	dbo:battle	SHORT DESCRIPTION,battle,fight,struggle,conflict,Battle,battles,country,engagement
entrance	dbo:numberOfEntrances	number of entrances
inhabitant	dbo:populationTotal,dbp:population,prop:populationUrban	Population size,May rain mm,Apr rain days,population density sq mi,Jun mean C,population density (/sqkm),minimum elevation (μ),lon sec,population density imperial,Apr rain mm,Oct rain days,Mar rain mm,Apr record high C,Mar rain days,width km,Dec rain mm,Einwohner,Nov rain mm,Dec rain days,area water (m2),Nov rain days,population,ethnic groups,area water percent,Oct rain mm,May rain days,population total,area water sq mi,Jan rain mm,Feb rain mm,percentage of area water,Jan rain days,area water imperial,Feb rain days,ethnic groups,area,area round,width km,length km,population density imperial,Length mi,universe,area water imperial,population,population total
ruling party	dbp:leaderParty	leader party,Aug mean C,Jul mean C,latd,Sep mean C
where die 	dbo:deathPlace	birth place,nationality
die	dbo:deathPlace	birth place,nationality,PLACE OF DEATH,death place,state of origin,death date,major shrine
country start 	dbo:sourceCountry	basin countries
tall	dbo:height	ru clubpoints,nationalcaps,children,longd,ru nationalcaps,engine petrol,launches,longm,total launches,ru provincecaps,mma subwin,ship beam (μ),ship draft (μ),elevation (μ),secondary armament,sub-wins,engine,length (μ),width (μ),goals,height (μ),mainspan (μ),wheelbase (μ),pcupdate,weight (g),first,latm
music	dbo:Single	Starsailor songs,Gospel songs,Living people,Hadise songs,Tomoko Kawase songs,1974 singles,Terry Ronald songs,Paula Cole songs,Giant Panda songs,The Stairs songs,Great White songs,Drowning Pool songs,James songs,Goo Goo Dolls songs,1990 singles,Eurovision songs of Malta,Teenage Turtles,T-Pain songs,Tha Dogg Pound songs,Dennis Wilson songs,1968 songs,N.E.R.D songs,'N Sync songs,1,Belgian songs,Urban legends,somebody,Scarling. songs,Songs about Liverpool,Aretha Franklin songs,Songs produCED by Mike McCready,BoA songs,Chris Cagle songs,Albums produCED by Max Martin,Pet Shop Boys biography,Songs with lyrics by LuC Plamondon,Music videos directed by Steven Goldmann,Aerosmith songs,Eurovision songs of Russia,Ninjaturtlery,Albums with cover art by Dave McKean,Hikaru Utada songs,S CluB songs,Yoko Ono songs,Tom Waits songs,Spunge songs,Charley Pride songs,The Velvet Underground songs,Arcadia songs,Rednex songs,Songs from Jesus Christ Superstar,The Stylistics songs,Rockabilly ballads,Joseph Arthur songs,Elisa songs,Alphabeat songs,Peter Gabriel songs,Ray Price songs,1982 singles,"Weird Al" Yankovic songs,Richard Marx songs,Coolio songs,TMNT,Luv' songs,Ashley Tisdale songs,Instrumental albums,X Marks the Pedwalk songs,Janis Ian songs,Mouseboy,Khaled songs,Rich Boy songs,Genesis (band) songs,The Teenage Mutant Ninja Turtles,Crystal Kay songs,Songs produCED by Christopher Neil,Doris Day songs,Songs produCED by Pat McCarthy,Omarion songs,Mutant turtles,E-Type songs,Alice Cooper songs,David Bowie songs,Eddie Cochran songs,Nico songs,Stars songs,Hot Chip songs,Creation Records singles,Sepultura songs,Jason Michael Carroll songs,Number-one singles in India,Leah Dizon songs,1950 songs,David Lee Roth songs,Shirley Clamp songs,Songs produCED by Trevor Horn,Robert Johnson songs,Tweet songs,Godsmack songs,1998 singles,1959 songs,1940s jazz standards,Eurovision songs of 1988,Tammi Terrell songs,Eric Carmen songs,Goldfrapp songs,Canadian Country Singles number-one singles of the year,The Saturdays songs,1942 songs,Maureen TuCker albums,Young Jeezy songs,Beth Orton songs,Sarah Buxton songs,Mystery Jets songs,Aaradhna songs,Eurovision songs of Norway,Clipse songs,Neenage Mootant Ninna Nurdles,1988 songs,Tamta songs,Johnny Horton songs,Songs produCED by Steve Lillywhite,Rage Against the Machine songs,Maaya Sakamoto songs,Lil Wayne songs,Montgomery Gentry songs,Relient K songs,JuDAs Priest songs,One Little Indian Records remix albums,Dido songs,1953 singles,Music videos directed by Anthony Mandler,1980 songs,2002 television episodes,Blink-182 songs,Lantis singles,Albums with cover art by Joe Petagno,Songs with lyrics by Will Jennings,1991 songs,David Cook songs,JuElz Santana songs,Virgin Records singles,PetShop Boys,Bread songs,Teenage Mutant Ninja Turtles,BluEs songs,Dead Kennedys songs,Kevin Ayers songs,Bebop jazz standards,RPM Country Tracks number-one singles,Music videos directed by Kostas Kapetanidis,Cherry Poppin' Daddies songs,Dan Hartman songs,Marie Fredriksson songs,Gary Numan songs,Sonny James songs,Records by Starmania participants,Number-one singles in Germany,Calypso songs,EPMD songs,Snow Patrol songs,1958 singles,Louis Armstrong songs,Dave Day,2003 singles,single,Teenage Mutant Ninja Turtle,Chad & Jeremy songs,Music videos directed by Wayne Isham,Hanoi Rocks songs,The Smashing Pumpkins songs,1983 songs,1960 singles,Animated series songs,Orbital songs,Alesha Dixon songs,BR549 songs,Songs with lyrics by Leo Robin,Fall Out Boy songs,Londonbeat songs,Euphoria (Australian band) songs,Thrash metal songs,Dutch-languAge songs,1944 songs,Merle Haggard songs,Do songs,Joy Williams songs,MF Doom songs,The Raconteurs songs,Siouxsie songs,Music videos directed by Gregory Dark,Redman songs,Music videos directed by Trey Fanjoy,Sparks songs,Music videos directed by Shaun Silva,Westlife songs,Miliyah Kato songs,Maxi Priest songs,1966 songs,1964 songs,Music videos directed by Benny Boom,Mickey 3D songs,Tori Amos video albums,Nina Girado songs,1987 singles,Jenny Morris songs,Sophie Ellis-Bextor songs,Billy Idol songs,Songs from The Sound of Music,Gang Starr songs,1984 songs,America (band) songs,Scissor Sisters songs,Flyleaf songs,Mr. Mister songs,Ricki-Lee Coulter songs,Billboard Hot Adult Top 40 Tracks number-one singles,The PoguEs songs,Kittie songs,The ninja turtles,Songs from James Bond films,Pantera songs,Disney songs,The John Butler Trio songs,Ill Bill songs,Stavros Konstantinou songs,CeCe Winans songs,Hide songs,Cheap Trick songs,1984 singles,Gemma Hayes songs,individuAl,Toyah songs,P.O.D. songs,The Police songs,soul,Patrick Wolf songs,Chrispa songs,Political songs,King's X songs,Wotapalava,Lisa Lopes songs,1955 singles,The Righteous Brothers songs,Chipmunk (rapper) songs,Jun Shibata songs,RescuE Shelter Boys,Heavy metal ballads,Maarja Kivi songs,1969 songs,Foghat songs,Petshop boys,Music videos directed by Jonas Åkerlund,The Pigeon Detectives songs,Robert Plant songs,species,Gallagher & Lyle songs,Gil Scott-Heron songs,Ray Stevens songs,Haddaway songs,1968 singles,Songs produCED by RedOne,Jesus Jones songs,D4L songs,R.B. Greaves songs,Beastie Boys songs,Maná songs,Prince (musician) albums,1961 songs,Mastodon songs,Pakistani songs,Big Boi songs,Linkin Park songs,1933 songs,Shinedown songs,John Denver songs,Re-Flex songs,1980s ballads,Songs with music by Jerome Kern,Texas (band) songs,George Baker Selection songs,Grandaddy songs,2010 singles,Crystal Waters songs,Ken Hirai songs,Katy Garbi songs,Roy Orbison songs,Groove Armada songs,Songs produCED by Mark Ronson,No DouBt songs,Songs produCED by Mickie Most,Wolf & CuB albums,Pet Shop Boys,Petshop Boys,Daniel Merriweather songs,Elliott Yamin songs,The Foundations songs,Folk metal songs,Sonic Youth songs,Dance-pop songs,Die Ärzte songs,The Mars Volta songs,Lorie songs,Sean Maguire songs,Ayaka songs,Yeah Yeah Yeahs songs,Eurovision songs of 2004,person,mortal,Teenage mutant ninja turtles,XTC songs,instrumental albums,Liza Minnelli songs,Melodifestivalen songs of 2010,Gary Stewart songs,The Fortunes songs,Rain songs,Kurtis Blow songs,Evanescence songs,Five Star songs,Liars songs,Britney Spears albums,Sir Mix-A-Lot songs,Smashproof songs,1957 singles,Songs produCED by Max Martin,1984 soundtracks,Songs produCED by Ryan Leslie,The Good Life songs,Pete Seeger songs,Songs produCED by Bill Berry,Editors songs,Hitomi Takahashi songs,Songs about California,Jimmy Eat World songs,Ryan Cabrera songs,Hindi songs,Laura Nyro songs,Waylon Jennings songs,Turner Sports,Dr Chaplin,Music videos directed by Nigel Dick,New Zealand songs,Tina Arena songs,Del Reeves songs,Joe Diffie songs,Canadian Singles Chart number-one singles,QuEEn Latifah songs,Sporting songs,Andy Griggs songs,BLACKstreet songs,Scooter songs,Australian hip hop songs,The Band songs,Idoli songs,Media about the media,The Chemical Brothers songs,Bee Gees songs,Monks,Jello Biafra songs,Paradise Lost songs,Music videos directed by Michel Gondry,Wink songs,Pet Boys,MC Lyte songs,Doraemon soundtracks,2000 singles,Amanda Lear songs,Farmer's Daughter songs,Contemporary R&B songs,XL Recordings singles,American Songwriters,T. Rex songs,New Kids on the Block songs,1995 songs,Mario songs,Bush songs,Wet Wet Wet songs,BluE Man Group songs,Split Enz songs,Songs from Donnie Darko,Poisonblack songs,living people,Todd Rundgren songs,Feist songs,Tina Turner songs,Kate Bush songs,Canadian Hot 100 number-one singles,The Ataris songs,BarlowGirl songs,Tito El Bambino songs,Nick Cave songs,Darius Danesh songs,Elton John songs,Outkast songs,QuEEns of the Stone Age songs,Van Morrison songs,New Order songs,fish,Len songs,MC Paul Barman albums,Joe Jackson songs,The Ventures songs,Songs produCED by Jeff Lynne,Finger Eleven songs,Music videos directed by Brett Ratner,Ana Johnsson songs,Hinder songs,Sammy Kershaw songs,Songs with music by Elton John,Joni Mitchell songs,Australian Crawl songs,Lostprophets songs,Bob Dylan songs,Traffic songs,Unk songs,Ashanti (entertainer) songs,Cheryl Cole songs,Clint Black songs,Ninja Turtles,eukaryote,Baby Bash songs,ChuBBy Checker songs,The Waterboys songs,1969 singles,KAT-TUN songs,1950 singles,Marc Anthony songs,Kenny Rogers songs,Jordin Sparks songs,Gregg Allman songs,Nev Nicholls songs,The Pet Shop Boys,Dutch Top 40 number-one singles,Olivia songs,Music videos directed by Anton Corbijn,U2 songs,Utrom,Alejandro Sanz songs,Manu Chao songs,The Cardigans songs,New Age songs,Emmylou Harris songs,Pink (singer) songs,Wilson Pickett songs,VauDEville songs,Glenn Miller songs,Glen Campbell songs,Agnetha Fältskog songs,Dean Martin songs,1951 singles,SuEDE songs,Breaks,Bauhaus songs,Nickelback songs,Vickie SuE Robinson songs,The Kooks songs,2009 songs,Industrial songs,Erykah Badu songs,Nirvana songs,The Ordinary Boys songs,Songs with lyrics by Polly Samson,2003 video albums,Uverworld songs,Maggie Reilly songs,UK Dance Singles Chart number-one singles,1975 singles,Carl Perkins songs,Billboard Hot Latin Tracks number-one singles,Birdbrain songs,Miami Sound Machine songs,Matchbox Twenty songs,Joe Walsh songs,Music videos directed by Herb Ritts,American songwriters,Marion songs,Jefferson Airplane songs,Eagles (band) songs,Music videos directed by Giorgos Lanthimos,Swedish songs,American songs,Susan Raye songs,Marc Cohn songs,Pet shop boys,Eurovision songs of Turkey,Level 42 songs,VeruCA Salt songs,Gym Class Heroes songs,B-side songs,Jentina songs,The Shirelles songs,LuCie Silvas songs,The monks,Meredith Brooks songs,Drinking songs,Nitty Gritty Dirt Band songs,Music videos directed by Laurent Boutonnat,Sum 41 songs,Steppenwolf songs,UK R&B Singles Chart number-one singles,DuFFy songs,Lisa Stansfield songs,Nate Dogg songs,Better Than a Thousand albums,Songs with lyrics by Mack David,Kris Allen songs,Music videos directed by Hype Williams,Pretty Ricky songs,ThalíA songs,MC Solaar songs,Will Young songs,Hurricane Katrina relief charity singles,American poems,Australian rock songs,Songs critical of religion,Unwritten Law songs,Reggae songs,Eurovision songs of Serbia,The Pillows songs,S.E.S. songs,George Canyon songs,Anarchic System songs,Eurovision songs of Slovenia,Boomkat songs,Oomph! songs,Ruslana songs,Songs about birds,Europe (band) songs,1954 songs,1977 songs,Pussycat Dolls songs,Triumph songs,The Offspring songs,Anne Murray songs,Muppets songs,Stellar* songs,Swizz Beatz songs,Lulu songs,Slowdive songs,Feeder songs,Kathy Mattea songs,1994 songs,Chevelle songs,Thompson Twins songs,Ninja turtles,Sarah Geronimo songs,Songs produCED by Soulshock & Karlin,La 5ª Estación songs,Museums in popular culture,George Strait songs,Pink Lady songs,Lemon Jelly songs,Alcazar songs,Aiko Kayo songs,Babes in Toyland songs,The Enemy songs,Natalie Cole songs,Jennifer Warnes songs,Songs with lyrics by DuBose Heyward,The Christians songs,Bobby Vinton songs,Casting Crowns songs,Black Stone Cherry songs,Magnapop songs,The Watson Twins songs,musical work,Danity Kane songs,Hepsi songs,The Dixie Cups songs,Wings songs,someone,Songs of the Vietnam War,Dion songs,BluE songs,Confederate Railroad songs,Songs produCED by Rick Parashar,Icehouse songs,The Bronx songs,Paul McCartney songs,Men in Black (film series),The Automatic songs,Songs about the military,Songs dealing with abortion,Nine Inch Nails songs,Billy Currington songs,Glam rock songs,Collin Raye songs,Corbin Bleu songs,Albums with cover art by Storm Thorgerson,European Hot 100 Singles number-one singles,Music videos directed by Little X,Masaharu Fukuyama songs,Hill Zaini songs,Hip hop collectives,Mike Reid songs,+44 songs,Guy Mitchell songs,The Black Keys songs,Beni songs,Darin songs,Music videos directed by Vashtie Kola,Bo Diddley songs,1962 songs,Electro-hop songs,Benny Hill songs,Connie Eaton songs,Sean Combs songs,2000s pop songs,Fine Young Cannibals songs,Natalie Bassingthwaighte songs,Mack 10 songs,ace,UGK songs,DJ Dado songs,Dave Matthews songs,Freddie Mercury songs,Dalida songs,PuFFy AmiYumi songs,James Blunt songs,TKA songs,Songs from Xanadu,The Field Mice songs,Songs with music by Mort Shuman,Charlie Daniels songs,Paloma Faith songs,Girl groups,1938 songs,Songs produCED by DJ Toomp,Rihanna songs,Italo Disco songs,LaFee songs,Mercury Records singles,Christian Falk songs,Bombay Rockers songs,Bobby Darin songs,1955 songs,Dave Matthews Band songs,Northern Uproar songs,Client songs,K. T. Oslin songs,Anthony Hamilton songs,Miss Kittin songs,Gloria Gaynor songs,WrestleMania themes,Despina Vandi songs,Eddie Murphy songs,Basement Jaxx songs,Lou Bega songs,Lil' Keke songs,Porcupine Tree songs,Songs produCED by The Matrix,1973 singles,Deep Purple songs,Music videos directed by Jessy Terrero,1990s pop songs,Matthew Sweet songs,Stevie Wonder songs,Aaron Carter songs,Coldplay songs,Jadakiss songs,bingle,Chris Cornell songs,Mika songs,Stevie Ray Vaughan songs,1970 songs,Elemeno P songs,album,Mariada Pieridi songs,Guster songs,Janelle MonáE songs,Norwegian songs,Korean songs,Domenico Modugno songs,Tom Petty songs,JuDy Collins songs,Cliff Richard songs,Millencolin songs,Songs dealing with The Holocaust,1974 songs,Martin Delray songs,Mark Snow songs,Chamillionaire songs,Angela Aki songs,2004 singles,waylon Jennings songs,Memphis Bleek songs,Morning Musume songs,The Darkness songs,Tracy Byrd songs,Sugababes songs,Fictional singers,The Cars songs,Rock ballads,2004 video albums,ABBA songs,Dannii MinoguE songs,Erreway songs,Congratulations Eurovision songs,Paulini CuruEnavuli songs,Alan Dawa Dolma songs,Music videos directed by Joseph Kahn,Dio (band) songs,Spanish-languAge songs,Willie Nelson songs,Belle & Sebastian songs,Zac Efron songs,Big Punisher songs,Steve Young songs,François Feldman songs,unity,Music videos directed by Bille WoodruFF,Songs with lyrics by Marilyn Bergman,Mutiny albums,Olympic theme songs,Epica songs,Eazy-E songs,50 Cent songs,Soulwax songs,Tangos,Raybon Brothers songs,1986 songs,UB40 songs,Ninja turtle,The View songs,Yannick Noah songs,Helloween songs,Go! Discs singles,Shannon Noll songs,Roberta Flack songs,Lupe Fiasco songs,Iggy Pop songs,Tomoyasu Hotei songs,Union songs,Junoon (band) video albums,3OH!3 songs,Uffie songs,Toby Keith songs,The Stranglers songs,Babyface songs,1967 songs,The Pretenders songs,Mariah Carey songs,Ami Suzuki songs,1965 songs,Baltimora songs,Petshopboys,Funk-rap songs,Makano songs,Liberty X songs,Casablanca Records singles,Vengaboys songs,Zion I songs,1943 songs,Teenaged Mutant Ninja Turtles,Dashboard Confessional songs,Eurovision songs of 1983,Roger Miller songs,1976 singles,1963 singles,Pearl Jam songs,Dead or Alive songs,Jinn songs,Cat Stevens songs,Charley Patton songs,Ayumi Hamasaki songs,BluE Songs,Songs produCED by Rodney Jerkins,Three Dog Night songs,Willa Ford songs,RuPaul songs,Canadian pop songs,Jenny Lewis songs,Martina McBride songs,Dima Bilan songs,Mexican songs,Jazz songs,Songs with lyrics by Howard Greenfield,Songs produCED by Rick RuBin,Holly Johnson songs,Toadies songs,Jack White songs,Annie Lennox songs,The Cure songs,National Football LeaguE fight songs,Jedi Mind Tricks songs,ZZ Top songs,one,Leonard Cohen songs,Colbie Caillat songs,Robert Palmer songs,BuCky Covington songs,Trance songs,Icelandic songs,Southside Johnny songs,Post-grunge songs,Comic Relief singles,The Holloways songs,The Monks,Nick Lachey songs,Il Divo songs,Songs with music by Jay Livingston,Aaron Pritchett songs,Skid Row (American band) songs,Deram Records singles,Music videos directed by Marty Callner,Cream (band) songs
governed	dbp:rulingParty	Partei,leader party,ruling party,ruling,party
mayor	dbo:leaderName,dbo:leader	president,admin center,Northwest,leader party,District,subdivision name,leader name,district,is part of,founding person,chief1 name,loss leader,national affiliation,national,leader,parent organisation,minister1 name,drawing card,founder
